Date,Open,High,Low,Close,Adj Close,Volume
2023-07-13,447.8999938964844,450.3800048828125,447.45001220703125,449.55999755859375,447.9798278808594,72425200
2023-07-14,450.4800109863281,451.3599853515625,448.489990234375,449.2799987792969,447.7008056640625,69761800
2023-07-17,449.1300048828125,451.92999267578125,449.0799865722656,450.8399963378906,449.25531005859375,52680200
2023-07-18,450.5,454.8599853515625,450.04998779296875,454.19000244140625,452.5935363769531,80744400
2023-07-19,455.010009765625,456.42999267578125,454.1099853515625,455.20001220703125,453.6000061035156,65891700
2023-07-20,454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,450.5906066894531,70591600
2023-07-21,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,450.5906066894531,71245400
2023-07-24,453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,452.603515625,54023400
2023-07-25,453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,453.8391418457031,55191200
2023-07-26,454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,453.9089050292969,71052900
2023-07-27,459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,450.8995056152344,92194400
2023-07-28,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,455.31396484375,80011800
2023-07-31,457.4100036621094,458.1600036621094,456.04998779296875,457.7900085449219,456.180908203125,62040400
2023-08-01,456.2699890136719,457.25,455.489990234375,456.4800109863281,454.8755187988281,55291500
2023-08-02,453.25,453.5199890136719,449.3500061035156,450.1300048828125,448.5478210449219,93933400
2023-08-03,448.0400085449219,450.7900085449219,447.3699951171875,448.8399963378906,447.2623596191406,64276100
2023-08-04,450.7200012207031,452.8999938964844,446.2699890136719,446.80999755859375,445.2394714355469,100052300
2023-08-07,448.7099914550781,450.8699951171875,447.989990234375,450.7099914550781,449.1257629394531,58357500
2023-08-08,448.0799865722656,450.70001220703125,445.2699890136719,448.75,447.17266845703125,71361300
2023-08-09,449.0299987792969,449.20001220703125,444.9599914550781,445.75,444.1832275390625,78789600
2023-08-10,448.19000244140625,451.70001220703125,444.70001220703125,445.9100036621094,444.3426513671875,93005500
2023-08-11,443.9700012207031,446.70001220703125,443.3500061035156,445.6499938964844,444.08355712890625,68664600
2023-08-14,444.70001220703125,448.1099853515625,444.3800048828125,448.1099853515625,446.534912109375,47867400
2023-08-15,446.2699890136719,446.6400146484375,442.29998779296875,442.8900146484375,441.3332824707031,75707500
2023-08-16,442.4599914550781,444.17999267578125,439.5299987792969,439.6400146484375,438.0946960449219,80107200
2023-08-17,441.1600036621094,441.42999267578125,435.75,436.2900085449219,434.7564697265625,95711300
2023-08-18,433.3699951171875,437.57000732421875,433.010009765625,436.5,434.9657287597656,98758400
2023-08-21,437.54998779296875,440.1099853515625,435.32000732421875,439.3399963378906,437.7957458496094,68719000
2023-08-22,441.17999267578125,441.17999267578125,437.57000732421875,438.1499938964844,436.60992431640625,65062900
2023-08-23,439.25,443.6700134277344,439.1000061035156,443.0299987792969,441.4727783203125,68441000
2023-08-24,444.69000244140625,445.2200012207031,436.8599853515625,436.8900146484375,435.3543701171875,88517300
2023-08-25,438.67999267578125,441.29998779296875,435.0,439.9700012207031,438.42352294921875,102325100
2023-08-28,442.239990234375,443.3999938964844,439.9700012207031,442.760009765625,441.2037353515625,61595400
2023-08-29,442.6499938964844,449.45001220703125,442.4599914550781,449.1600036621094,447.58123779296875,83081900
2023-08-30,449.510009765625,451.6700134277344,448.7799987792969,451.010009765625,449.42474365234375,69053900
2023-08-31,451.6499938964844,452.8299865722656,450.1600036621094,450.3500061035156,448.7670593261719,66084600
2023-09-01,453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,449.6040954589844,58875700
2023-09-05,450.7300109863281,451.05999755859375,449.1700134277344,449.239990234375,447.66094970703125,55166200
2023-09-06,448.3999938964844,448.510009765625,443.80999755859375,446.2200012207031,444.65155029296875,70758500
2023-09-07,443.1099853515625,445.54998779296875,442.75,444.8500061035156,443.286376953125,70355400
2023-09-08,444.8999938964844,447.1099853515625,444.5299987792969,445.5199890136719,443.9540100097656,61659700
2023-09-11,448.239990234375,448.7699890136719,446.4700012207031,448.45001220703125,446.8737487792969,60180100
2023-09-12,446.95001220703125,448.5299987792969,445.3900146484375,445.989990234375,444.42236328125,67565400
2023-09-13,446.2200012207031,447.7099914550781,445.0799865722656,446.510009765625,444.9405517578125,60199300
2023-09-14,449.07000732421875,451.0799865722656,447.7200012207031,450.3599853515625,448.7770080566406,83430800
2023-09-15,447.1400146484375,447.4800109863281,442.9200134277344,443.3699951171875,443.3699951171875,111761400
2023-09-18,443.04998779296875,444.9700012207031,442.55999755859375,443.6300048828125,443.6300048828125,55752200
2023-09-19,442.67999267578125,443.2900085449219,439.94000244140625,442.7099914550781,442.7099914550781,66514600
2023-09-20,444.010009765625,444.44000244140625,438.42999267578125,438.6400146484375,438.6400146484375,82562600
2023-09-21,435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,431.3900146484375,103976100
2023-09-22,432.45001220703125,434.1000061035156,429.989990234375,430.4200134277344,430.4200134277344,100829700
2023-09-25,429.1700134277344,432.2699890136719,428.7200012207031,432.2300109863281,432.2300109863281,70874500
2023-09-26,429.0899963378906,429.82000732421875,425.0199890136719,425.8800048828125,425.8800048828125,96168400
2023-09-27,427.0899963378906,427.6700134277344,422.2900085449219,426.04998779296875,426.04998779296875,104705800
2023-09-28,425.4800109863281,430.25,424.8699951171875,428.5199890136719,428.5199890136719,92258300
2023-09-29,431.6700134277344,431.8500061035156,425.9100036621094,427.4800109863281,427.4800109863281,115078500
2023-10-02,426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,427.30999755859375,83798600
2023-10-03,425.05999755859375,427.3699951171875,420.17999267578125,421.5899963378906,421.5899963378906,103760600
2023-10-04,422.07000732421875,425.42999267578125,420.55999755859375,424.6600036621094,424.6600036621094,87453000
2023-10-05,424.3599853515625,425.3699951171875,421.1700134277344,424.5,424.5,70142700
2023-10-06,421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,429.5400085449219,113202700
2023-10-09,427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,432.2900085449219,80374400
2023-10-10,432.94000244140625,437.2200012207031,432.5299987792969,434.5400085449219,434.5400085449219,78607300
2023-10-11,435.6400146484375,436.5799865722656,433.17999267578125,436.32000732421875,436.32000732421875,62451700
2023-10-12,436.95001220703125,437.3399963378906,431.2300109863281,433.6600036621094,433.6600036621094,81154200
2023-10-13,435.2099914550781,436.45001220703125,429.8800048828125,431.5,431.5,95143100
2023-10-16,433.82000732421875,437.1400146484375,433.57000732421875,436.0400085449219,436.0400085449219,75433200
2023-10-17,432.80999755859375,438.1400146484375,432.45001220703125,436.0199890136719,436.0199890136719,75324700
2023-10-18,434.19000244140625,435.17999267578125,429.0899963378906,430.2099914550781,430.2099914550781,93559800
2023-10-19,430.95001220703125,432.82000732421875,425.7300109863281,426.42999267578125,426.42999267578125,121323000
2023-10-20,425.9800109863281,426.5400085449219,421.0799865722656,421.19000244140625,421.19000244140625,123845800
2023-10-23,419.6099853515625,424.45001220703125,417.79998779296875,420.4599914550781,420.4599914550781,92035100
2023-10-24,422.6499938964844,424.82000732421875,420.739990234375,423.6300048828125,423.6300048828125,78564200
2023-10-25,421.8900146484375,421.9200134277344,417.0199890136719,417.54998779296875,417.54998779296875,94223200
2023-10-26,416.45001220703125,417.3299865722656,411.6000061035156,412.54998779296875,412.54998779296875,115156800
2023-10-27,414.19000244140625,414.6000061035156,409.2099914550781,410.67999267578125,410.67999267578125,107367700
2023-10-30,413.55999755859375,416.67999267578125,412.2200012207031,415.5899963378906,415.5899963378906,86562700
2023-10-31,416.17999267578125,418.5299987792969,414.2099914550781,418.20001220703125,418.20001220703125,79665200
2023-11-01,419.20001220703125,423.5,418.6499938964844,422.6600036621094,422.6600036621094,98068100
2023-11-02,426.5799865722656,430.9200134277344,426.55999755859375,430.760009765625,430.760009765625,94938900
2023-11-03,433.1400146484375,436.2900085449219,433.010009765625,434.69000244140625,434.69000244140625,100110800
2023-11-06,435.4700012207031,436.1499938964844,433.67999267578125,435.69000244140625,435.69000244140625,67831700
2023-11-07,435.69000244140625,437.5899963378906,434.510009765625,436.92999267578125,436.92999267578125,64256100
2023-11-08,437.54998779296875,438.0899963378906,434.8699951171875,437.25,437.25,61746000
2023-11-09,438.42999267578125,438.4700012207031,433.3999938964844,433.8399963378906,433.8399963378906,83174400
2023-11-10,435.9800109863281,440.92999267578125,433.8299865722656,440.6099853515625,440.6099853515625,89462200
2023-11-13,439.2300109863281,441.3299865722656,438.4200134277344,440.19000244140625,440.19000244140625,52236100
2023-11-14,446.32000732421875,450.05999755859375,446.0899963378906,448.7300109863281,448.7300109863281,97176900
2023-11-15,450.1099853515625,451.3800048828125,448.79998779296875,449.67999267578125,449.67999267578125,77327600
2023-11-16,449.2200012207031,450.55999755859375,448.1199951171875,450.2300109863281,450.2300109863281,66665800
